Fecha;Año;Ciudad;Nombre;Apellido;Género;Producto
2024-05-09;2024;Copacabana;Martina;Clavero;Femenino;Premium
2024-05-09;2024;Medellin;Delia;Calvo;Femenino;V gomas
2024-05-09;2024;Medellin;Xavier;Cuesta;Masculino;Bizcopizza
2024-05-09;2024;La Estrella;Baudelio;Sevilla;Masculino;Tradicional
2024-05-09;2024;Bello;Mar;Ortega;Femenino;Mecatera
2024-05-09;2024;Caldas;Dionisio;Checa;Masculino;Sánduche
2024-05-09;2024;La Estrella;Heliodoro;Alarcón;Masculino;Super Box
2024-05-09;2024;La Estrella;Inocencio;Roura;Masculino;Virtuosa
2024-05-09;2024;Itagui;Camila;Pedrero;Femenino;Sánduche
2024-05-09;2024;La Estrella;Maite;Colom;Femenino;Choco box
2024-05-09;2024;Copacabana;Socorro;Ribas;Femenino;Sánduche
2024-05-09;2024;Itagui;Fidela;Andrés;Femenino;Sánduche
2024-05-09;2024;Bello;Fito;Gimeno;Masculino;Fuerte
2024-05-09;2024;San Antonio de Prado;Cloe;Peña;Femenino;Variado
2024-05-09;2024;Bello;Eufemia;Ferrándiz;Femenino;Completo
2024-05-09;2024;Medellin;Amancio;Dominguez;Masculino;Sánduche
2024-05-09;2024;San Antonio de Prado;Olga;Ferrera;Femenino;Mini gomas
2024-05-09;2024;Itagui;Rosa María;Hernando;Femenino;Variado
2024-05-09;2024;Itagui;Leticia;Monreal;Femenino;Virtuosa
2024-05-09;2024;Sabaneta;Teresa;Quintero;Femenino;Waffle
2024-05-09;2024;Medellin;Diego;Pombo;Masculino;Sánduche
2024-05-09;2024;Itagui;Tiburcio;Villar;Masculino;Premium
2024-05-09;2024;Sabaneta;Ricarda;Pedrosa;Femenino;Virtuosa
2024-05-09;2024;Itagui;Manuelita;Quesada;Femenino;Bizcopizza
2024-05-09;2024;Medellin;Nieves;Águila;Femenino;Bandeja fresas
2024-05-09;2024;Bello;Fausto;Fonseca;Masculino;Virtuosa
2024-05-09;2024;Medellin;Merche;Neira;Femenino;Fuerte
2024-05-09;2024;Envigado;Inocencio;Esteve;Masculino;Fuerte
2024-05-09;2024;Medellin;Reyna;Borrás;Femenino;Sánduche
2024-05-09;2024;San Antonio de Prado;Juan Bautista;Escalona;Masculino;Sánduche
2024-05-09;2024;San Antonio de Prado;Jenny;Galindo;Femenino;Cupcakes
2024-05-09;2024;San Antonio de Prado;Eugenio;Mariscal;Masculino;Bizcopizza
2024-05-09;2024;Envigado;Azahara;Vázquez;Femenino;Waffle
2024-05-09;2024;Bello;Celestina;Benavente;Femenino;Cupcakes
2024-05-09;2024;Sabaneta;Concepción;Aragonés;Femenino;Completo
2024-05-09;2024;Envigado;Estefanía;Paz;Femenino;Super Box
2024-05-09;2024;Caldas;Amancio;Torrens;Masculino;Choco box
2024-05-09;2024;Envigado;Constanza;Falcón;Femenino;Choco candy
2024-05-09;2024;Copacabana;Norberto;Hernando;Masculino;Liviano
2024-05-09;2024;Medellin;Adoración;Flor;Femenino;Sánduche
2024-05-09;2024;Medellin;Jennifer;Tomas;Femenino;Sánduche
2024-05-09;2024;Bello;Macarena;Sales;Femenino;Variado
2024-05-09;2024;La Estrella;Gracia;Franch;Femenino;Premium
2024-05-09;2024;Medellin;María Teresa;Barrio;Femenino;Fuerte
2024-05-09;2024;Sabaneta;Ileana;Alcalde;Femenino;V fresas
2024-05-09;2024;Medellin;Natalia;Ballesteros;Femenino;Completo
2024-05-09;2024;Medellin;Rafa;Nicolás;Masculino;Bizcopizza
2024-05-09;2024;La Estrella;Cándido;Osuna;Masculino;Virtuosa
2024-05-09;2024;Envigado;Dora;Bonilla;Femenino;Virtuosa
2024-05-09;2024;Copacabana;Josefa;Egea;Femenino;Bizcopizza
2024-05-09;2024;Bello;Vera;Checa;Femenino;Premium
2024-05-09;2024;Envigado;Lucila;Berenguer;Femenino;Liviano
2024-05-09;2024;Medellin;Salvador;Fábregas;Masculino;Fuerte
2024-05-09;2024;Medellin;Ana Belén;Caro;Femenino;Fuerte
2024-05-09;2024;Caldas;Valentín;Saez;Masculino;Sánduche
2024-05-09;2024;Bello;Santiago;Clavero;Masculino;Fuerte
2024-05-09;2024;Envigado;Ángel;Montero;Masculino;Waffle
2024-05-09;2024;Medellin;José María;Sanz;Masculino;Super Box
2024-05-09;2024;Copacabana;Agustina;Losada;Femenino;Liviano
2024-05-09;2024;Sabaneta;Susana;Matas;Femenino;Sánduche
2024-05-09;2024;Sabaneta;Eutimio;Villalba;Masculino;Bizcopizza
2024-05-09;2024;San Antonio de Prado;Felisa;Badía;Femenino;Completo
2024-05-09;2024;Bello;Maxi;Rey;Masculino;Sánduche
2024-05-09;2024;San Antonio de Prado;Alfonso;Manzano;Masculino;Liviano
2024-05-09;2024;Medellin;José Manuel;Mercader;Masculino;Cupcakes
2024-05-09;2024;Copacabana;Santiago;Lladó;Masculino;Sánduche
2024-05-09;2024;Medellin;Mamen;Rovira;Femenino;Bizcopizza
2024-05-09;2024;Copacabana;Asunción;Castro;Femenino;Liviano
2024-05-09;2024;Medellin;Adelaida;Naranjo;Femenino;Sánduche
2024-05-09;2024;Medellin;Remigio;Sanmiguel;Masculino;Bizcopizza
2024-05-09;2024;Medellin;Jordana;Canales;Femenino;Super Box
2024-05-09;2024;La Estrella;Ramona;Parejo;Femenino;Variado
2024-05-09;2024;Sabaneta;Paulino;Campillo;Masculino;Variado
2024-05-09;2024;Sabaneta;Bonifacio;Carrión;Masculino;Cupcakes
2024-05-09;2024;Itagui;Martín;Lobo;Masculino;Variado
2024-05-09;2024;Itagui;Florencio;Badía;Masculino;Variado
2024-05-09;2024;Sabaneta;Artemio;Jódar;Masculino;Liviano
2024-05-09;2024;Itagui;Chuy;Revilla;Masculino;Mini gomas
2024-05-09;2024;Bello;Luisina;Bermudez;Femenino;Sánduche
2024-05-09;2024;Sabaneta;Ovidio;Paz;Masculino;Completo
2024-05-09;2024;Medellin;Rosalina;Peral;Femenino;V gomas
2024-05-09;2024;San Antonio de Prado;María Ángeles;Castell;Femenino;Liviano
2024-05-09;2024;Envigado;Rubén;Ramón;Masculino;Completo
2024-05-09;2024;Caldas;Jerónimo;Costa;Masculino;Sánduche
2024-05-09;2024;Copacabana;Olalla;Marti;Femenino;Virtuosa
2024-05-09;2024;Sabaneta;Teresita;Medina;Femenino;Liviano
2024-05-09;2024;Medellin;Valerio;Solís;Masculino;V gomas
2024-05-09;2024;Medellin;María Cristina;Leal;Femenino;Premium
2024-05-09;2024;Caldas;Iker;Chico;Masculino;Variado
2024-05-09;2024;Medellin;Leoncio;Carmona;Masculino;Mini gomas
2024-05-09;2024;Itagui;Jessica;Esteban;Femenino;Liviano
2024-05-09;2024;Medellin;Eustaquio;Mármol;Masculino;Sánduche
2024-05-09;2024;La Estrella;Luna;Bartolomé;Femenino;Sánduche
2024-05-09;2024;Sabaneta;Eulalia;Pol;Femenino;Virtuosa
2024-05-09;2024;La Estrella;Pilar;Luís;Femenino;Variado
2024-05-09;2024;Envigado;Elisa;Amo;Femenino;Premium
2024-05-09;2024;Bello;Lucía;Palacio;Femenino;Virtuosa
2024-05-09;2024;San Antonio de Prado;Asdrubal;Calzada;Masculino;Variado
2024-05-09;2024;Bello;Anselma;Mas;Femenino;Choco box
2024-05-09;2024;Sabaneta;Hilario;Alonso;Masculino;Virtuosa
2024-05-09;2024;Medellin;Herberto;Navarrete;Masculino;Bizcopizza
2024-05-09;2024;Medellin;Fanny;Tomé;Femenino;Completo
2024-05-09;2024;Envigado;Renato;Corbacho;Masculino;Completo
2024-05-09;2024;Sabaneta;Marisol;Toro;Femenino;Sánduche
2024-05-09;2024;Itagui;Belen;Asensio;Femenino;Liviano
2024-05-09;2024;Medellin;Eli;Campillo;Femenino;Sánduche
2024-05-09;2024;Sabaneta;Pilar;España;Femenino;Waffle
2024-05-09;2024;Bello;Octavia;Carmona;Femenino;Waffle
2024-05-09;2024;Itagui;Herminia;Cueto;Femenino;Variado
2024-05-09;2024;Bello;Armida;Hervia;Femenino;Bizcopizza
2024-05-09;2024;Bello;Pacífica;Gallardo;Femenino;Waffle
2024-05-09;2024;Bello;Lucas;Quesada;Masculino;Bizcopizza
2024-05-09;2024;San Antonio de Prado;Dalila;Jáuregui;Femenino;Virtuosa
2024-05-09;2024;Sabaneta;Visitación;Herranz;Femenino;Variado
2024-05-09;2024;La Estrella;María;Amigó;Femenino;Sánduche
2024-05-09;2024;Envigado;Ainara;Carro;Femenino;Liviano
2024-05-09;2024;La Estrella;Susanita;Santiago;Femenino;Mecatera
2024-05-09;2024;Caldas;Concha;Terrón;Femenino;Sánduche
2024-05-09;2024;Sabaneta;Purificación;Tejada;Femenino;Choco candy
2024-05-09;2024;Sabaneta;Trini;Llorens;Femenino;Sánduche
2024-05-09;2024;Medellin;Teodora;Peñalver;Femenino;Completo
2024-05-09;2024;Caldas;Victor Manuel;Fábregas;Masculino;Sánduche
2024-05-09;2024;Bello;Coral;Lucena;Femenino;Sánduche
2024-05-09;2024;Medellin;Ángel;Catalán;Masculino;Completo
2024-05-09;2024;Envigado;Clarisa;Rosa;Femenino;Kit de emergencia
2024-05-09;2024;Caldas;Arcelia;Perera;Femenino;Virtuosa
2024-05-09;2024;Envigado;Eugenia;Ariño;Femenino;Bizcopizza
2024-05-09;2024;Caldas;Abilio;Barrio;Masculino;Variado
2024-05-09;2024;Medellin;Rosalina;Mendoza;Femenino;Virtuosa
2024-05-09;2024;Bello;Benita;Andreu;Femenino;Waffle
2024-05-09;2024;Caldas;José María;Aragonés;Masculino;Fuerte
2024-05-09;2024;Bello;Néstor;Posada;Masculino;V gomas
2024-05-09;2024;Medellin;Marcia;Franco;Femenino;Waffle
2024-05-09;2024;Copacabana;Jose Ramón;Figueroa;Masculino;V gomas
2024-05-09;2024;Bello;Ciriaco;Mate;Masculino;Sánduche
2024-05-09;2024;Bello;Leyre;Sanabria;Femenino;Sánduche
2024-05-09;2024;Bello;Loida;Aguirre;Femenino;V fresas
2024-05-09;2024;Medellin;Cirino;Torrens;Masculino;Variado
2024-05-09;2024;Bello;Begoña;Iniesta;Femenino;Choco box
2024-05-09;2024;Medellin;Leoncio;Pujol;Masculino;Sánduche
2024-05-09;2024;Sabaneta;Celia;Villaverde;Femenino;Completo
2024-05-09;2024;Itagui;Manuelita;Valcárcel;Femenino;Sánduche
2024-05-09;2024;Itagui;Máximo;Carretero;Masculino;Variado
2024-05-09;2024;Sabaneta;Hipólito;Amo;Masculino;Choco candy
2024-05-09;2024;Sabaneta;Noemí;Riba;Femenino;Bizcopizza
2024-05-09;2024;Envigado;Jenny;Galvez;Femenino;Completo
2024-05-09;2024;Medellin;Roberta;Soria;Femenino;Sánduche
2024-05-09;2024;Bello;Dafne;Folch;Femenino;Virtuosa
2024-05-09;2024;Sabaneta;Roque;Mora;Masculino;Kit de emergencia
2024-05-09;2024;Medellin;Sabas;Nicolau;Masculino;Bizcopizza
2024-05-09;2024;Envigado;Teresa;Ramírez;Femenino;Variado
2024-05-09;2024;Medellin;Lázaro;Catalán;Masculino;Mini gomas
2024-05-09;2024;Medellin;Julián;Hoz;Masculino;Variado
2024-05-09;2024;Caldas;Alma;Farré;Femenino;Sánduche
2024-05-09;2024;Itagui;Ofelia;Elorza;Femenino;Completo
2024-05-09;2024;San Antonio de Prado;Flor;Noriega;Femenino;Variado
2024-05-09;2024;Caldas;Claudia;Izquierdo;Femenino;Waffle
2024-05-09;2024;San Antonio de Prado;Arcelia;Vara;Femenino;Sánduche
2024-05-09;2024;Bello;Baltasar;Rincón;Masculino;Sánduche
2024-05-09;2024;Medellin;Fabián;Leal;Masculino;V fresas
2024-05-09;2024;Medellin;Vilma;Ordóñez;Femenino;Variado
2024-05-09;2024;Sabaneta;Azucena;Peña;Femenino;V gomas
2024-05-09;2024;Medellin;Cristina;Lobato;Femenino;Waffle
2024-05-09;2024;Bello;Roberto;Lamas;Masculino;Sánduche
2024-05-09;2024;La Estrella;Chelo;Vargas;Femenino;Variado
2024-05-09;2024;Bello;Noa;Costa;Femenino;Premium
2024-05-09;2024;Medellin;José Mari;Ramón;Masculino;Waffle
2024-05-09;2024;La Estrella;Cirino;Olivera;Masculino;Mecatera
2024-05-09;2024;Itagui;Daniel;Lastra;Masculino;V gomas
2024-05-09;2024;Sabaneta;Catalina;Sevilla;Femenino;Liviano
2024-05-09;2024;Sabaneta;Piedad;Prat;Femenino;Sánduche
2024-05-09;2024;Medellin;Baldomero;Ripoll;Masculino;Sánduche
2024-05-09;2024;Medellin;Rómulo;Alcolea;Masculino;Completo
2024-05-09;2024;Copacabana;Estrella;Roselló;Femenino;Completo
2024-05-09;2024;Envigado;Domitila;Ariño;Femenino;Variado
2024-05-09;2024;Itagui;Evita;Barrera;Femenino;Variado
2024-05-09;2024;Sabaneta;Azahar;Porcel;Femenino;Fuerte
2024-05-09;2024;Medellin;Vicenta;Lamas;Femenino;Tradicional
2024-05-09;2024;Copacabana;Daniela;Gimenez;Femenino;Completo
2024-05-09;2024;Bello;Cayetano;Font;Masculino;Bizcopizza
2024-05-09;2024;Bello;Artemio;Nicolás;Masculino;V fresas
2024-05-09;2024;San Antonio de Prado;Oriana;Prado;Femenino;Completo
2024-05-09;2024;Itagui;Felix;Bonet;Masculino;Sánduche
2024-05-09;2024;Bello;Ignacia;Seco;Femenino;Variado
2024-05-09;2024;Medellin;Eva María;Gálvez;Femenino;Tradicional
2024-05-09;2024;Itagui;Vito;Ribes;Masculino;Completo
2024-05-09;2024;Medellin;Mercedes;Gámez;Femenino;V fresas
2024-05-09;2024;Envigado;Luisa;Jaume;Femenino;Completo
2024-05-09;2024;Bello;Elisa;Carballo;Femenino;Completo
2024-05-09;2024;Medellin;Vilma;Peñalver;Femenino;Bizcopizza
2024-05-09;2024;La Estrella;Isabel;Manzano;Femenino;Cupcakes
2024-05-09;2024;Itagui;Eliana;Cardona;Femenino;Variado
2024-05-09;2024;Itagui;Nazaret;Valderrama;Femenino;Waffle
2024-05-09;2024;Medellin;Amada;Abril;Femenino;Super Box
2024-05-09;2024;Envigado;Emperatriz;Taboada;Femenino;Sánduche
2024-05-09;2024;Envigado;Ildefonso;Salom;Masculino;Variado
2024-05-09;2024;Caldas;Raquel;Trillo;Femenino;Choco candy
2024-05-09;2024;Itagui;Ramona;Ayala;Femenino;Completo
2024-05-09;2024;Sabaneta;Patricia;Peralta;Femenino;Choco candy
2024-05-09;2024;Medellin;Nacho;Coll;Masculino;Variado
2024-05-09;2024;San Antonio de Prado;Samuel;Mínguez;Masculino;Virtuosa
2024-05-09;2024;Medellin;Valentín;Morillo;Masculino;Waffle
2024-05-09;2024;Medellin;Roxana;Martorell;Femenino;Sánduche
2024-06-08;2024;Medellin;Rosaura;Valcárcel;Femenino;Mini gomas
2024-06-08;2024;Itagui;Jose Miguel;Teruel;Masculino;Bizcopizza
2024-06-08;2024;Envigado;Francisca;Blazquez;Femenino;Bandeja frutas
2024-06-08;2024;Medellin;Flavia;Gallo;Femenino;Tradicional
2024-06-08;2024;Medellin;Montserrat;Leon;Femenino;Waffle
2024-06-08;2024;Envigado;Delfina;Cortina;Femenino;Liviano
2024-06-08;2024;San Antonio de Prado;Evelia;Parra;Femenino;Bizcopizza
2024-06-08;2024;Bello;Lilia;Vélez;Femenino;Completo
2024-06-08;2024;Bello;Beatriz;Ruano;Femenino;Sánduche
2024-06-08;2024;Medellin;Rosendo;Mateu;Masculino;Sánduche
2024-06-08;2024;Medellin;Reynaldo;Medina;Masculino;Virtuosa
2024-06-08;2024;Medellin;Eleuterio;Alegria;Masculino;Virtuosa
2024-06-08;2024;Medellin;Áurea;Vera;Femenino;Liviano
2024-06-08;2024;Sabaneta;Ángeles;Calzada;Femenino;Kit de emergencia
2024-06-08;2024;Sabaneta;Herminio;Garay;Masculino;Variado
2024-06-08;2024;Bello;Candelaria;Vigil;Femenino;Bizcopizza
2024-06-08;2024;Medellin;Flor;Zamorano;Femenino;Sánduche
2024-06-08;2024;La Estrella;Melisa;Rubio;Femenino;Sánduche
2024-06-08;2024;Sabaneta;Herberto;Briones;Masculino;Waffle
2024-06-08;2024;Bello;Adelaida;Taboada;Femenino;Waffle
2024-06-08;2024;Sabaneta;Zoraida;Almazán;Femenino;Tradicional
2024-06-08;2024;Medellin;Salvador;Cantón;Masculino;Liviano
2024-06-08;2024;Itagui;María Luisa;Vaquero;Femenino;Variado
2024-06-08;2024;Medellin;Pánfilo;Vila;Masculino;Tradicional
2024-06-08;2024;Medellin;Joaquín;Ramón;Masculino;Premium
2024-06-08;2024;Medellin;Valeria;Pi;Femenino;Variado
2024-06-08;2024;Medellin;Azeneth;Belmonte;Femenino;Completo
2024-06-08;2024;Medellin;Edmundo;Beltrán;Masculino;Completo
2024-06-08;2024;Copacabana;Paloma;Luján;Femenino;Choco candy
2024-06-08;2024;Medellin;Vinicio;Verdú;Masculino;Mecatera
2024-06-08;2024;Medellin;Yolanda;Saldaña;Femenino;Virtuosa
2024-06-08;2024;Sabaneta;Nilda;Lumbreras;Femenino;Cupcakes
2024-06-08;2024;La Estrella;Adán;Navas;Masculino;Virtuosa
2024-06-08;2024;San Antonio de Prado;Flora;Garzón;Femenino;Sánduche
2024-06-08;2024;Medellin;Emma;Peiró;Femenino;Waffle
2024-06-08;2024;Bello;Gustavo;Jurado;Masculino;Sánduche
2024-06-08;2024;Medellin;Montserrat;Balaguer;Femenino;V gomas
2024-06-08;2024;Medellin;Adrián;Quero;Masculino;Sánduche
2024-06-08;2024;Medellin;Ángeles;Sacristán;Femenino;Sánduche
2024-06-08;2024;Medellin;Anastasia;Aranda;Femenino;Sánduche
2024-06-08;2024;Sabaneta;Macario;Tejera;Masculino;Bizcopizza
2024-06-08;2024;Medellin;Emelina;Crespi;Femenino;Completo
2024-06-08;2024;Medellin;Adora;Estevez;Femenino;Sánduche
2024-06-08;2024;Itagui;Maximiliano;Villaverde;Masculino;Sánduche
2024-06-08;2024;La Estrella;Raúl;Amores;Masculino;Sánduche
2024-06-08;2024;Medellin;Nazaret;Segarra;Femenino;V gomas
2024-06-08;2024;Bello;David;Alfonso;Masculino;Variado
2024-06-08;2024;Medellin;Milagros;Iglesia;Femenino;Choco candy
2024-06-08;2024;Medellin;Vasco;Pozo;Masculino;Variado
2024-06-08;2024;Medellin;Narcisa;Carbajo;Femenino;Cupcakes
2024-06-08;2024;Medellin;Cristina;Pino;Femenino;Sánduche
2024-06-08;2024;San Antonio de Prado;Flora;Pagès;Femenino;Cupcakes
2024-06-08;2024;San Antonio de Prado;Pascual;García;Masculino;Bizcopizza
2024-06-08;2024;Bello;Graciano;Roman;Masculino;Sánduche
2024-06-08;2024;Sabaneta;Amarilis;Cáceres;Femenino;Choco candy
2024-06-08;2024;Bello;Cloe;Ricart;Femenino;Mini gomas
2024-06-08;2024;Medellin;José;Ayuso;Femenino;Sánduche
2024-06-08;2024;Medellin;Anselma;Montes;Femenino;Sánduche
2024-06-08;2024;Copacabana;Julie;Álvarez;Femenino;Premium
2024-06-08;2024;Sabaneta;Ceferino;Río;Masculino;Fuerte
2024-06-08;2024;San Antonio de Prado;Leire;Alfaro;Femenino;Virtuosa
2024-06-08;2024;Medellin;Encarnita;Amador;Femenino;Completo
2024-06-08;2024;Bello;Ricardo;Bustamante;Masculino;Bandeja fresas
2024-06-08;2024;Itagui;Rosaura;Hierro;Femenino;Virtuosa
2024-06-08;2024;Medellin;Marc;Andreu;Masculino;Virtuosa
2024-06-08;2024;San Antonio de Prado;Eufemia;Niño;Femenino;Completo
2024-06-08;2024;Copacabana;Adriana;Yáñez;Femenino;Tradicional
2024-06-08;2024;La Estrella;Norberto;Checa;Masculino;Tradicional
2024-06-08;2024;Bello;Hortensia;Sales;Femenino;Liviano
2024-06-08;2024;Medellin;Melisa;Barriga;Femenino;Sánduche
2024-06-08;2024;Medellin;Tamara;Roma;Femenino;Sánduche
2024-06-08;2024;San Antonio de Prado;Alexandra;Rocamora;Femenino;Bizcopizza
2024-06-08;2024;Itagui;Galo;Maestre;Masculino;Variado
2024-06-08;2024;Itagui;Modesta;Navarrete;Femenino;Sánduche
2024-06-08;2024;Itagui;Luisa;Riba;Femenino;Virtuosa
2024-06-08;2024;Medellin;Benita;Olivera;Femenino;Liviano
2024-06-08;2024;Medellin;Azahar;Alcaraz;Femenino;Fuerte
2024-06-08;2024;Bello;Dafne;Heras;Femenino;Premium
2024-06-08;2024;Copacabana;Lope;Escolano;Masculino;Bizcopizza
2024-06-08;2024;Itagui;Eutimio;Araujo;Masculino;Kit de emergencia
2024-06-08;2024;Envigado;Bautista;Cañete;Masculino;Bandeja fresas
2024-06-08;2024;Medellin;Ariel;Gordillo;Masculino;Variado
2024-06-08;2024;Bello;Marta;Dominguez;Femenino;Cupcakes
2024-06-08;2024;San Antonio de Prado;Berta;Mur;Femenino;Sánduche
2024-06-08;2024;Bello;Antonia;Coll;Femenino;Sánduche
2024-06-08;2024;Envigado;Leocadio;Coll;Masculino;Variado
2024-06-08;2024;Envigado;Sara;Escalona;Femenino;Kit de emergencia
2024-06-08;2024;Bello;Juan José;Fortuny;Masculino;Premium
2024-06-08;2024;La Estrella;Águeda;Ariño;Femenino;Bizcopizza
2024-06-08;2024;Medellin;Agustina;Pardo;Femenino;Virtuosa
2024-06-08;2024;Medellin;Haroldo;Sanz;Masculino;Bizcopizza
2024-06-08;2024;La Estrella;Itziar;Garmendia;Femenino;Waffle
2024-06-08;2024;Itagui;Carlota;Trillo;Femenino;Liviano
2024-06-08;2024;Medellin;Balduino;Gascón;Masculino;Completo
2024-06-08;2024;Sabaneta;Sonia;Benítez;Femenino;Tradicional
2024-06-08;2024;Itagui;Hilario;Roldan;Masculino;Bizcopizza
2024-06-08;2024;Medellin;Carla;Amores;Femenino;Completo
2024-06-08;2024;Copacabana;Reina;Pagès;Femenino;Variado
2024-06-08;2024;Bello;Américo;Cózar;Masculino;Waffle
2024-06-08;2024;La Estrella;Timoteo;Serrano;Masculino;Sánduche
2024-06-08;2024;Envigado;Severiano;Figuerola;Masculino;Sánduche
2024-06-08;2024;San Antonio de Prado;Lucas;Moraleda;Masculino;Sánduche
2024-06-08;2024;Caldas;Bernarda;Cano;Femenino;Sánduche
2024-06-08;2024;Envigado;María Luisa;Narváez;Femenino;Super Box
2024-06-08;2024;Envigado;Isabela;Almagro;Femenino;Variado
2024-06-08;2024;Itagui;Seve;Pedraza;Masculino;Virtuosa
2024-06-08;2024;La Estrella;Elba;Cortés;Femenino;Variado
2024-06-08;2024;Copacabana;María Belén;Vicens;Femenino;Premium
2024-06-08;2024;Itagui;Amaya;Capdevila;Femenino;Sánduche
2024-06-08;2024;Medellin;Ricarda;Pastor;Femenino;Premium
2024-06-08;2024;Medellin;Leticia;Costa;Femenino;Sánduche
2024-06-08;2024;Sabaneta;Manu;Roig;Femenino;Completo
2024-06-08;2024;Caldas;Hernando;Doménech;Masculino;Variado
2024-06-08;2024;San Antonio de Prado;María Belén;Pardo;Femenino;Premium
2024-06-08;2024;Envigado;Esmeralda;Segarra;Femenino;Tradicional
2024-06-08;2024;Bello;Luis Ángel;Vilar;Masculino;Super Box
2024-06-08;2024;Itagui;Sonia;Murcia;Femenino;Cupcakes
2024-06-08;2024;Medellin;Hipólito;Escamilla;Masculino;Sánduche
2024-06-08;2024;La Estrella;Mauricio;Huerta;Masculino;Virtuosa
2024-06-08;2024;Medellin;Victor;Aguirre;Masculino;Waffle
2024-06-08;2024;Medellin;Vinicio;Meléndez;Masculino;Bandeja frutas
2024-06-08;2024;Copacabana;Ángel;Roselló;Masculino;Bizcopizza
2024-06-08;2024;Medellin;Raquel;Jerez;Femenino;Choco candy
2024-06-08;2024;Copacabana;Paulina;Camino;Femenino;Completo
2024-06-08;2024;Medellin;Moisés;Calatayud;Masculino;Bizcopizza
2024-06-08;2024;Sabaneta;Felicia;Gonzalo;Femenino;Variado
2024-06-08;2024;La Estrella;Aurelio;Seguí;Masculino;Tradicional
2024-06-08;2024;Medellin;Plácido;Hoyos;Masculino;Variado
2024-06-08;2024;Medellin;Montserrat;Tena;Femenino;Sánduche
2024-06-08;2024;Medellin;Eric;Zapata;Masculino;Completo
2024-06-08;2024;Sabaneta;Hector;Mancebo;Masculino;Bizcopizza
2024-06-08;2024;Medellin;Rufina;Real;Femenino;Bandeja frutas
2024-06-08;2024;Medellin;Candelas;Soria;Femenino;Sánduche
2024-06-08;2024;La Estrella;Rosario;Pera;Masculino;Sánduche
2024-06-08;2024;Medellin;Lola;Colom;Femenino;Premium
2024-06-08;2024;Medellin;Nicolasa;Juan;Femenino;Bizcopizza
2024-06-08;2024;Copacabana;Miguela;Pujadas;Femenino;Super Box
2024-06-08;2024;Copacabana;Encarna;Ochoa;Femenino;Tradicional
2024-06-08;2024;La Estrella;Constanza;Roca;Femenino;Cupcakes
2024-06-08;2024;Medellin;Sabina;Molins;Femenino;Tradicional
2024-06-08;2024;Bello;Melchor;Mas;Masculino;Liviano
2024-06-08;2024;Medellin;Elba;Cantero;Femenino;Sánduche
2024-06-08;2024;Bello;Leocadia;Bermejo;Femenino;Sánduche
2024-06-08;2024;Itagui;Ani;Naranjo;Femenino;Bizcopizza
2024-06-08;2024;Sabaneta;Bienvenida;Cabello;Femenino;Sánduche
2024-06-08;2024;Bello;Anselma;Pablo;Femenino;Bizcopizza
2024-06-08;2024;San Antonio de Prado;Azahar;Manrique;Femenino;Sánduche
2024-06-08;2024;Medellin;Úrsula;Mancebo;Femenino;Sánduche
2024-06-08;2024;Bello;Cecilia;Morata;Femenino;Tradicional
2024-06-08;2024;Caldas;Amaro;Andres;Masculino;Waffle
2024-06-08;2024;La Estrella;Abilio;Grande;Masculino;Bizcopizza
2024-06-08;2024;Medellin;Baudelio;Vallejo;Masculino;Sánduche
2024-06-08;2024;Medellin;Eusebia;Landa;Femenino;Bizcopizza
2024-06-08;2024;Medellin;Vidal;Alcalde;Masculino;Tradicional
2024-06-08;2024;La Estrella;Ariel;Barreda;Masculino;Variado
2024-06-08;2024;Medellin;Clarisa;Galván;Femenino;Completo
2024-06-08;2024;San Antonio de Prado;Trini;Neira;Femenino;Variado
2024-06-08;2024;Bello;Melisa;Bermúdez;Femenino;Liviano
2024-06-08;2024;Medellin;Cirino;Piña;Masculino;Sánduche
2024-06-08;2024;Envigado;Benito;Ricart;Masculino;Variado
2024-06-08;2024;Medellin;Marcos;Teruel;Masculino;Bizcopizza
2024-06-08;2024;Medellin;Carmina;Crespi;Femenino;Virtuosa
2024-06-08;2024;La Estrella;Heraclio;España;Masculino;Mini gomas
2024-06-08;2024;Bello;Isidoro;Tirado;Masculino;Fuerte
2024-06-08;2024;Sabaneta;Cipriano;Pino;Masculino;Bizcopizza
2024-06-08;2024;Itagui;Milagros;Iriarte;Femenino;Variado
2024-06-08;2024;Bello;Felicia;Menendez;Femenino;Premium
2024-06-08;2024;Medellin;Rufina;Murillo;Femenino;Waffle
2024-06-08;2024;Itagui;Aitor;Peral;Masculino;Bizcopizza
2024-06-08;2024;Copacabana;Isidro;Meléndez;Masculino;Tradicional
2024-06-08;2024;Envigado;Sandra;Higueras;Femenino;Completo
2024-06-08;2024;San Antonio de Prado;Ignacia;Marin;Femenino;Sánduche
2024-06-08;2024;Caldas;Rufina;Lago;Femenino;V gomas
2024-06-08;2024;San Antonio de Prado;Esperanza;Llobet;Femenino;Bizcopizza
2024-06-08;2024;Envigado;Rosario;Español;Masculino;Tradicional
2024-06-08;2024;Medellin;Seve;Mercader;Masculino;Sánduche
2024-06-08;2024;Medellin;Jacinta;Arce;Femenino;Bizcopizza
2024-06-08;2024;Sabaneta;Raimundo;Pastor;Masculino;Liviano
2024-06-08;2024;Medellin;Octavia;Nuñez;Femenino;Waffle
2024-06-08;2024;Medellin;Jaime;Meléndez;Masculino;Sánduche
